gene_id,gene_name,logFC,logCPM,PValue,FDR,seqnames,start,end,width,strand,entrezid,aveLen,maxLen,aveGc,longestGc,LR,DE,Status
ENSMUSG00000022744,Cldnd1,0.3372406272299924,6.094192040001189,3.4336694269666693e-6,7.9634141164279393e-05,16,58727910,58734251,6342,+,224250,1026.8333333333333,2147,47.78445057620515,44.5272473218444,21.557557398729166,FALSE,not DE
ENSMUSG00000063382,Bcl9l,-0.3861277733803509,7.055175325092097,3.4665563261872965e-6,8.02217021715936e-5,9,44482825,44511896,29072,+,80288,3274.5,6771,61.861861861861875,60.0649830158027,21.5392764736292,FALSE,not DE
ENSMUSG00000015002,Efr3a,-0.2870323192085081,7.805573275750017,3.6018767303613577e-6,8.304249642315587e-5,15,65787034,65873816,86783,+,76740,1580.357142857143,5215,44.92203389830507,42.5886864813039,21.465843177831736,FALSE,not DE
ENSMUSG00000029075,Tnfrsf4,0.3254043868957426,8.960095900859935,3.6040849982183074e-6,8.304249642315587e-5,4,156013843,156016612,2770,+,22163,859.6666666666666,1090,54.16828227995347,54.8623853211009,21.464667926561006,FALSE,not DE
ENSMUSG00000036155,Mgat5,0.3512561732366118,6.3227180381549575,3.647263532730463e-6,8.385548321355622e-5,1,127205015,127488336,283322,+,107895,4216.25,8436,50.72635635932402,50.0355618776671,21.441832147096548,FALSE,not DE
ENSMUSG00000026749,Nek6,1.1084926533748427,3.2588993974967613,3.702601482316002e-6,8.494391564829497e-5,2,38511643,38594606,82964,+,59126,3149.4,10338,49.380834444656145,47.6784677887406,21.412959049533793,TRUE,DE
ENSMUSG00000022346,Myc,-0.46206188316343977,7.298818167418394,3.719936842377483e-6,8.515769211149488e-5,15,61985391,61990374,4984,+,17869,1694.5,2338,55.008852168781345,53.3361847733105,21.404003176329653,FALSE,not DE
ENSMUSG00000038145,Snrk,-0.34636249367249294,6.371343295785407,3.7324445471577035e-6,8.526027092453576e-5,9,122117266,122169702,52437,+,20623,1396.25,4811,51.7397791703969,52.3176054874247,21.397567359429026,FALSE,not DE
ENSMUSG00000032281,Acsbg1,0.5996627905816022,6.615918605449346,3.807711480257886e-6,8.679294279677953e-5,9,54604877,54661870,56994,-,94180,931.6,2880,56.41906397595532,55.3819444444444,21.3592900360671,FALSE,not DE
ENSMUSG00000024120,Lrpprc,-0.3498569265265909,6.056593914199636,3.821989435089878e-6,8.693184535230125e-5,17,84705247,84790789,85543,-,72416,2019.142857142857,4393,46.85863874345548,47.074891873435,21.352114663513298,FALSE,not DE
ENSMUSG00000001627,Ifrd1,0.5428995289760317,5.503276057074007,3.863958904346106e-6,8.769865701274431e-5,12,40201567,40248504,46938,-,15982,1163.7,3378,44.43585116438943,44.1681468324452,21.331177648377142,FALSE,not DE
ENSMUSG00000001506,Col1a1,1.1715741568637013,2.086697024401694,3.950821645080418e-6,8.930397979978252e-5,11,94936224,94953042,16819,+,12842,1780.75,5930,57.77060227432264,58.8870151770658,21.28856052917698,TRUE,DE
ENSMUSG00000017776,Crk,0.444180395796586,6.558200423587817,3.951503530963828e-6,8.930397979978252e-5,11,75679259,75706908,27650,+,12928,2084,4290,47.14011516314776,43.8461538461538,21.288229711003833,FALSE,not DE
ENSMUSG00000024910,Ctsw,0.6736230791296157,5.810218412324964,4.0439997683513244e-6,9.120035146375322e-5,19,5465043,5468507,3465,-,13041,1058.5,1564,54.44811840655015,54.6035805626599,21.243877777646585,FALSE,not DE
ENSMUSG00000004105,Angptl2,-0.7515932590816541,6.43722677192657,4.2021885530135894e-6,9.456704832650497e-5,2,33216069,33247717,31649,+,26360,2479.5,3559,54.74894131881425,54.6220848552964,21.170334334650292,FALSE,not DE
ENSMUSG00000026009,Icos,0.545197447345614,8.455996365613647,4.372695103579746e-6,9.81961255607274e-5,1,60977927,61000320,22394,+,54167,2025.5,3241,42.75487533942238,43.0114162295588,21.094112626414685,FALSE,not DE
ENSMUSG00000022817,Itgb5,1.006345895527019,4.691927694360102,4.488277895138529e-6,1.0057908819021403e-4,16,33829665,33949338,119674,+,16419,1432.142857142857,3282,55.999999999999986,56.9774527726996,21.04412132464948,TRUE,DE
ENSMUSG00000020075,Ddx21,-0.3771038123943871,8.560849411400085,4.5353009552612e-6,1.0141887736165151e-4,10,62580251,62602281,22031,-,56200,1920,4722,46.440972222222214,46.3151207115629,21.024151883594982,FALSE,not DE
ENSMUSG00000038827,Abitram,-0.492487988228822,4.884635666702997,4.554578602658265e-6,1.0163599562486575e-4,4,56802345,56809601,7257,+,230234,2733,4360,47.81375777533844,47.6834862385321,21.016025166611545,FALSE,not DE
ENSMUSG00000060477,Irak2,0.4657403314837894,5.826211905635234,4.610993063914895e-6,1.0267917887820549e-4,6,113638467,113695026,56560,+,108960,1427.4444444444443,3196,54.549700319140655,53.0663329161452,20.992439826173033,FALSE,not DE
ENSMUSG00000017412,Cacnb4,-0.9044162687435311,2.118953074457111,4.663798089891725e-6,1.0363778935320064e-4,2,52428320,52676831,248512,-,12298,5435.833333333333,8225,39.70259083243905,40.4741641337386,20.970624423539093,FALSE,not DE
ENSMUSG00000094796,BC147527,-0.5246897101627092,5.145547918111057,4.707837874224562e-6,1.0439802484345155e-4,13,120300392,120308779,8388,+,625360,1049.5,1595,48.68985231062406,48.7147335423197,20.952618962053506,FALSE,not DE
ENSMUSG00000043017,Ptgir,0.5120259929771236,4.6843062270296985,4.813047229524928e-6,1.0650872431669538e-4,7,16906490,16910905,4416,+,19222,3015,3305,53.63184079601988,54.5234493192133,20.91027987441795,FALSE,not DE
ENSMUSG00000036550,Cnot1,-0.2914430372062021,8.394368983941677,4.861295851514724e-6,1.0735277450060167e-4,8,95719451,95807464,88014,-,234594,3126.470588235294,8390,44.89181561618064,45.8402860548272,20.891173037278342,FALSE,not DE
ENSMUSG00000051586,Mical3,-0.38015680317376904,4.662709963550855,4.87783225327664e-6,1.0749446928278936e-4,6,120931707,121130999,199293,-,194401,3424.0434782608695,9357,54.83092707579395,55.541305974137,20.884668256264433,FALSE,not DE
ENSMUSG00000016529,Il10,-0.9084713739791977,4.440856660908845,5.003779720731822e-6,1.100417146865702e-4,1,131019845,131024974,5130,+,16153,1310,1310,44.5038167938931,44.5038167938931,20.835839701311674,FALSE,not DE
ENSMUSG00000041920,Slc16a6,0.7901969627584264,5.391169827276847,5.064019390526161e-6,1.1113639249208448e-4,11,109450855,109473598,22744,-,104681,1583.8,4219,50.650334638211916,49.0400568855179,20.81291981064313,FALSE,not DE
ENSMUSG00000041609,Bicdl1,-0.4619420992186453,4.79504534352944,5.187196106657016e-6,1.1360494236064087e-4,5,115648175,115731621,83447,-,75665,1405.4,3026,56.67425643944786,59.8149372108394,20.766893608985917,FALSE,not DE
ENSMUSG00000019969,Psen1,-0.3319460316670085,7.333397129256285,5.214852981391304e-6,1.1390802388547695e-4,12,83688152,83735199,47048,+,19164,1780.2,3023,50.713402988428264,50.6450545815415,20.756710203385566,FALSE,not DE
ENSMUSG00000061118,Dnajc30,-0.4526145368572293,3.492750890749857,5.222482360405505e-6,1.1390802388547695e-4,5,135064202,135065862,1661,+,66114,1661,1661,54.4852498494883,54.4852498494883,20.753910564051473,FALSE,not DE
ENSMUSG00000106478,Gm36551,1.2265764924525995,2.168131575629819,5.427991967682829e-6,1.1794640758340779e-4,5,137857045,137860318,3274,+,"NA",300,300,51.3333333333333,51.3333333333333,20.680003184914657,TRUE,DE
ENSMUSG00000020021,Fgd6,-0.4991252659501132,4.1399235377765216,5.429843090593712e-6,1.1794640758340779e-4,10,94036001,94145339,109339,+,13998,2983.3333333333335,8044,47.19553072625702,46.9791148682248,20.67935030725187,FALSE,not DE
ENSMUSG00000039318,Rab3gap2,0.2923593188171799,6.295413193837091,5.47552868009716e-6,1.1869605232651435e-4,1,185204117,185286759,82643,+,98732,3264.5,7052,48.399448613876544,46.9370391378332,20.66330772978084,FALSE,not DE
ENSMUSG00000056899,Immp2l,-1.0451670663954518,1.6299132870451434,5.507601281728662e-6,1.1914814829841518e-4,12,41024090,41955588,931499,+,93757,675.8,1147,48.38709677419354,45.2484742807323,20.652125438063642,TRUE,DE
ENSMUSG00000031010,Usp9x,-0.41912610663235006,7.493539438158818,5.538416225455571e-6,1.1957125436339243e-4,X,13071498,13173328,101831,+,22284,3333.8571428571427,11887,40.39508077302139,40.0437452679398,20.641443029508586,FALSE,not DE
ENSMUSG00000056342,Usp34,-0.2749256599403906,7.762871899370858,5.8597310209809085e-6,1.261344194030513e-4,11,23306895,23490560,183666,+,17847,4301.875,12200,40.13947406654076,41.5245901639344,20.533480184466278,FALSE,not DE
ENSMUSG00000015994,Fnta,-0.395911849845072,5.850882686262375,5.866164863971694e-6,1.261344194030513e-4,8,25998722,26015650,16929,-,14272,1057.4,1930,46.623794212218655,48.4974093264249,20.531379595667083,FALSE,not DE
ENSMUSG00000044734,Serpinb1a,0.6998084441924262,2.870773731830913,5.982434533194467e-6,1.283745850739225e-4,13,32842092,32851185,9094,-,66222,911.25,1918,45.761316872427976,43.5870698644421,20.493812016206796,FALSE,not DE
ENSMUSG00000021384,Susd3,0.46491897112380504,4.311190560067286,6.190117070762213e-6,1.325633538823311e-4,13,49230690,49248706,18017,-,66329,905,1418,56.04051565377532,57.3342736248237,20.42849642802952,FALSE,not DE
ENSMUSG00000062861,Zfp28,0.713666128594983,3.2104123557479056,6.25594753565446e-6,1.3370357087267941e-4,7,6383295,6396915,13621,+,22690,1370.3333333333333,4447,47.60398929700804,46.3008769957275,20.408251373977958,FALSE,not DE
ENSMUSG00000029385,Ccng2,0.3388220688959863,6.108211541668315,6.531543898502577e-6,1.39313372068061e-4,5,93267257,93276231,8975,+,12452,1981.3333333333333,4537,45.48283983849258,42.7595327308794,20.32575562530286,FALSE,not DE
ENSMUSG00000118495,AC161757.1,-0.6394729915823164,2.486069996391101,6.611906568473889e-6,1.4074483280627185e-4,5,64896923,64898969,2047,-,"NA",2047,2047,44.9438202247191,44.9438202247191,20.30235749173494,FALSE,not DE
ENSMUSG00000056501,Cebpb,0.8945328333658831,4.7598718734780405,6.625582128825194e-6,1.4075386674476241e-4,2,167688915,167690418,1504,+,12608,1504,1504,67.1542553191489,67.1542553191489,20.29840420085761,FALSE,not DE
ENSMUSG00000005198,Polr2a,-0.36268433400236644,8.520511472162505,6.793020369007315e-6,1.4402287896126887e-4,11,69733997,69758637,24641,-,20020,3453.5,6740,52.193426958158405,52.4480712166172,20.250654931808633,FALSE,not DE
ENSMUSG00000032640,Chsy1,0.6337730303822933,5.760740136453069,6.868657887911531e-6,1.453364224808691e-4,7,66109515,66173798,64284,+,269941,4176,4176,53.2088122605364,53.2088122605364,20.229471089610882,FALSE,not DE
ENSMUSG00000034708,Grn,0.5323983208348593,5.828028430484356,6.9990362996742695e-6,1.4780072281339978e-4,11,102430315,102437048,6734,+,14824,935.1,2340,55.47000320821303,56.0683760683761,20.19349975462246,FALSE,not DE
ENSMUSG00000028063,Lmna,1.0704558535687532,5.317759221298821,7.125908649253698e-6,1.5018135252454917e-4,3,88480147,88509956,29810,-,16905,1841.4285714285713,3948,58.16136539953453,53.1155015197568,20.15913575596345,TRUE,DE
ENSMUSG00000060429,Sntb1,0.6218338732054501,5.435188632576659,7.261714243079789e-6,1.527404528514723e-4,15,55636388,55906949,270562,-,20649,2248,4919,48.48754448398572,45.4970522463915,20.123026161375,FALSE,not DE
ENSMUSG00000031078,Cttn,0.8941925962084555,2.655699489388337,7.280437915420393e-6,1.5283164335493164e-4,7,144435733,144471009,35277,-,13043,1222.4285714285713,3286,53.172840948930705,53.104077906269,20.11810093975865,FALSE,not DE
ENSMUSG00000026932,Nacc2,-0.8322475065810616,1.7466254051960746,7.406401125208751e-6,1.5499364543585694e-4,2,26055535,26123220,67686,-,67991,2136.125,6675,55.00029258587393,53.9026217228464,20.085293471806104,FALSE,not DE
ENSMUSG00000014932,Yes1,1.2052579943508717,1.6210328128373737,7.412612679478002e-6,1.5499364543585694e-4,5,32611171,32687057,75887,+,22612,2730.8,4586,41.2553097993262,41.0815525512429,20.08369017984505,TRUE,DE (not in Spleen)
ENSMUSG00000055865,Tafa3,0.9851060629151479,4.2193112027979245,7.585584000754132e-6,1.5829876867585538e-4,3,104767406,104781840,14435,-,329731,2335.5,4316,53.56454720616573,52.710843373494,20.039577255431503,FALSE,not DE
ENSMUSG00000048787,Dcun1d3,0.4077427141683118,5.175375035436278,7.903819494248435e-6,1.6456977147810437e-4,7,119852796,119896298,43503,-,233805,2341,5985,46.7565753341063,43.0910609857978,19.96099355049048,FALSE,not DE
ENSMUSG00000020186,Csrp2,0.6920318480607137,3.1492504116763245,7.917073359566122e-6,1.6456977147810437e-4,10,110919789,110939622,19834,+,13008,688.7142857142857,1384,53.847749429578926,55.9971098265896,19.957789989909184,FALSE,not DE
ENSMUSG00000103041,Gm37305,-0.7304409851679756,2.5419057704095294,7.984717127947264e-6,1.656516901036247e-4,3,65957758,65962036,4279,+,"NA",4279,4279,47.254031315728,47.254031315728,19.94152338111195,FALSE,not DE
ENSMUSG00000057069,Ero1lb,0.6973359522869793,4.541442828439726,8.077128059356746e-6,1.6724221100679795e-4,13,12565874,12611396,45523,+,67475,2804.5,4239,45.24870743448029,44.0434064637886,19.91952309454322,FALSE,not DE
ENSMUSG00000020589,Fam49a,-0.6944118960615469,4.762042360872632,8.230007931449094e-6,1.7007615612422625e-4,12,12262139,12380965,118827,+,76820,3342.6,9452,42.188715371267875,41.1447312738045,19.883675896482647,FALSE,not DE
ENSMUSG00000059552,Trp53,-0.31859966647664184,7.08001857570013,8.315561585572249e-6,1.7151047604261832e-4,11,69580359,69591873,11515,+,22059,1818.3333333333333,3275,53.95050412465628,53.3435114503817,19.863905937811438,FALSE,not DE
ENSMUSG00000039585,Myo9a,-0.3606703859330848,5.023778469568715,8.354213326500013e-6,1.7195271133224764e-4,9,59750896,59928866,177971,+,270163,4922.875,12252,42.03844298301297,42.3277832190663,19.855041068380004,FALSE,not DE
ENSMUSG00000028041,Adam15,0.594009930170284,4.664877935471021,8.369379755109399e-6,1.7195271133224764e-4,3,89338542,89349996,11455,-,11490,1666.3076923076924,3914,58.849598375034624,57.9458354624425,19.851573854980735,FALSE,not DE
ENSMUSG00000024827,Gldc,1.1467465485451762,7.01855167589843,8.393389216365962e-6,1.7211308929775918e-4,19,30098447,30175429,76983,-,104174,2924,3767,51.82398540811671,53.650119458455,19.846097902553645,TRUE,DE
ENSMUSG00000033644,Piwil2,1.1419491432708786,2.789545568011947,8.477439102891895e-6,1.7350165346997632e-4,14,70372477,70429383,56907,-,57746,2181.3333333333335,4916,50.427872860635695,49.1659886086249,19.827051364950336,TRUE,DE
ENSMUSG00000032328,Tmem30a,0.27470108298612433,7.593020144942471,8.548345506757328e-6,1.7461639610149296e-4,9,79768943,79793507,24565,-,69981,2747.5,3658,41.692447679708856,39.2017495899399,19.81113012603078,FALSE,not DE
ENSMUSG00000052013,Btla,-0.5755882401385157,6.196325057896725,8.586054601214348e-6,1.7505004217677314e-4,16,45224315,45257670,33356,+,208154,1783.6666666666667,3251,41.41282003363854,40.7259304829283,19.80271689167744,FALSE,not DE
ENSMUSG00000037416,Dmxl1,-0.3814805739393678,5.910112152865989,8.60838106534343e-6,1.751690108737125e-4,18,49832670,49965473,132804,+,240283,5805.666666666667,12247,37.62990182006086,38.311423205683,19.797753125287365,FALSE,not DE
ENSMUSG00000021756,Il6st,-0.45976499445328844,7.708653468907714,8.693249509795759e-6,1.7655773669799342e-4,13,112464070,112510086,46017,+,16195,2845.9,8678,48.476756034997706,47.4418068679419,19.779001838377162,FALSE,not DE
ENSMUSG00000020577,Tspan13,0.31314559472897274,7.24333946840175,8.844808468231274e-6,1.7929304494189425e-4,12,36014557,36042500,27944,-,66109,1142.6666666666667,1932,48.2788798133022,45.5486542443064,19.74596823506248,FALSE,not DE
ENSMUSG00000079186,Gzmc,0.5928620195169133,5.089371680153575,8.926592279306141e-6,1.8060621560150446e-4,14,56231441,56234656,3216,-,14940,894,894,50.1118568232662,50.1118568232662,19.728378030434463,FALSE,not DE
ENSMUSG00000030161,Gabarapl1,0.5145033822273294,4.215361238208249,9.150114009449272e-6,1.8445871403852652e-4,6,129533160,129542346,9187,+,57436,947,1820,53.775079197465686,52.7472527472528,19.68111567968679,FALSE,not DE
ENSMUSG00000056665,Them6,-0.6494417329903794,4.865249537425661,9.151736235954008e-6,1.8445871403852652e-4,15,74721204,74724639,3436,+,223626,1784,1784,62.0515695067265,62.0515695067265,19.680776923213166,FALSE,not DE
ENSMUSG00000031146,Plp2,0.45023000110423367,7.369461133243861,9.208681539915516e-6,1.8512461856309145e-4,X,7667941,7671390,3450,-,18824,989.6666666666666,1212,52.509262377904996,52.7227722772277,19.668923540521085,FALSE,not DE
ENSMUSG00000040296,Ddx58,-0.2645514071702569,6.567284250956877,9.219631257755165e-6,1.8512461856309145e-4,4,40203773,40239828,36056,-,230073,1615,3874,45.78947368421055,46.5926690758906,19.66665275284344,FALSE,not DE
ENSMUSG00000041649,Klf8,0.7339671057870539,3.3099844111183483,9.25311073402433e-6,1.8534765763977804e-4,X,153237466,153396132,158667,+,245671,3135.3333333333335,4752,43.51477780140331,42.6978114478114,19.659726430481534,FALSE,not DE
ENSMUSG00000029186,Pi4k2b,0.7598323343494295,2.225834377885027,9.26563794075712e-6,1.8534765763977804e-4,5,52741574,52769340,27767,+,67073,1887.5,3139,44.41059602649006,42.975469894871,19.657141235697665,FALSE,not DE
ENSMUSG00000020715,Ern1,0.4652396153760346,5.062819758365896,9.462876571454096e-6,1.889373589135064e-4,11,106394650,106487852,93203,-,78943,2714.2,6946,51.88269103234838,50.5902677800173,19.616894028817008,FALSE,not DE
ENSMUSG00000060216,Arrb2,0.3760216242355541,7.542315889987285,9.611060803626164e-6,1.9153599973005083e-4,11,70432635,70440828,8194,+,216869,1048.8461538461538,1848,56.42097543087641,55.6818181818182,19.587206816352555,FALSE,not DE
ENSMUSG00000014313,Cox6c,0.34296534687914226,6.840151886809629,9.727486693421872e-6,1.9349319036990098e-4,15,35925886,35938246,12361,-,12864,965.5,3038,47.74728120145003,46.8400263331139,19.564202685882066,FALSE,not DE
ENSMUSG00000028788,Ptp4a2,-0.2551463649261301,9.002379317140385,9.897034800057987e-6,1.964977638247027e-4,4,129811219,129850003,38785,+,19244,1378.4285714285713,3646,43.631464400456004,44.9259462424575,19.531192059846894,FALSE,not DE
ENSMUSG00000031568,Rwdd4a,-0.3199262690009983,5.052425196721974,1.0149100661465144e-5,2.0095082612001268e-4,8,47533664,47552955,19292,+,192174,1590,2921,43.50943396226413,43.3070866141732,19.483150408013685,FALSE,not DE
ENSMUSG00000030530,Furin,0.5095674341807273,7.710264382127583,1.0159159633444437e-5,2.0095082612001268e-4,7,80388585,80405436,16852,-,18550,2808.5,5736,57.704290546555114,55.9274755927476,19.481258197404244,FALSE,not DE
ENSMUSG00000030213,Atf7ip,-0.259255192849009,7.653621506260251,1.0243293314623927e-5,2.0202146399279501e-4,6,136506167,136610862,104696,+,54343,2560.6666666666665,8059,44.39273626659724,47.698225586301,19.465504940870947,FALSE,not DE
ENSMUSG00000047221,Fam185a,0.4424768903884656,3.6267842979287863,1.025132452382946e-5,2.0202146399279501e-4,5,21424958,21482124,57167,+,330050,1852.6666666666667,3027,47.3911478949262,47.7700693756194,19.464007969450506,FALSE,not DE
ENSMUSG00000032410,Xrn1,-0.3110259240309469,6.595222287900635,1.0284013491827056e-5,2.0229035427812405e-4,9,95954760,96057803,103044,+,24127,4033.5555555555557,10256,41.19607735111013,41.8584243369735,19.457927059471693,FALSE,not DE
ENSMUSG00000039046,Usp6nl,-0.34339963328704937,5.2572071703493934,1.0325513236658366e-5,2.027312414044088e-4,2,6322667,6446390,123724,+,98910,3302.5,7484,46.70704012112037,47.2608230892571,19.45023503869271,FALSE,not DE
ENSMUSG00000033713,Foxn3,-0.45869946265169853,7.090607641036527,1.0437253865307072e-5,2.0421308364440254e-4,12,99190078,99563582,373505,-,71375,1459.2142857142858,7705,49.512947280826296,45.7624918883842,19.429677108549747,FALSE,not DE
